Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Cole Hikutini,SFO,TE,@Ari,L 15-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Sean Culkin,LAC,TE,Phi,L 24-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cethan Carter,CIN,TE,@Cle,W 31-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Evan Baylis,HOU,TE,Ten,W 57-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Shane Smith,NYG,TE,@TB,L 23-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Beau Brinkley,TEN,TE,@Hou,L 14-57,,,,,,,,,,,,,,,,,,,,,,,
Kyle Nelson,SFO,TE,@Ari,L 15-18,,,,,,,,,,,,,,,,,,,,,,,
Henry Krieger-Coble,IND,TE,@Sea,L 18-46,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,SEA,DST,Ind,W 46-18,,,,1.3,,,,,,,,,,,,0.0,3.2,1.3,0.7,1.3,0.1,0.1,11.8
Bengals,CIN,DST,@Cle,W 31-7,,,,1.2,,,,,,,,,,,,0.0,3.1,1.0,0.5,1.2,0.1,0.1,9.2
Packers,GNB,DST,Chi,W 35-14,,,,0.9,,,,,,,,,,,,0.0,2.5,1.5,0.7,0.9,0.1,0.1,8.1
Titans,TEN,DST,@Hou,L 14-57,,,,1.0,,,,,,,,,,,,0.0,3.6,0.9,0.5,1.0,0.1,0.1,8.0
Jaguars,JAC,DST,@NYJ,L 20-23,,,,0.7,,,,,,,,,,,,0.0,2.3,1.6,0.8,0.7,0.1,0.1,7.9
Cowboys,DAL,DST,LAR,L 30-35,,,,0.9,,,,,,,,,,,,0.0,2.5,1.3,0.6,0.9,0.1,0.1,7.1
Cardinals,ARI,DST,SF,W 18-15,,,,0.8,,,,,,,,,,,,0.0,1.8,1.2,0.6,0.8,0.1,0.1,6.9
Steelers,PIT,DST,@Bal,W 26-9,,,,1.0,,,,,,,,,,,,0.0,2.0,1.2,0.6,1.0,0.1,0.1,6.7
Buccaneers,TAM,DST,NYG,W 25-23,,,,1.0,,,,,,,,,,,,0.0,2.0,1.0,0.5,1.0,0.1,0.1,6.6
Lions,DET,DST,@Min,W 14-7,,,,0.9,,,,,,,,,,,,0.0,2.1,1.1,0.6,0.9,0.1,0.1,6.6
Giants,NYG,DST,@TB,L 23-25,,,,1.1,,,,,,,,,,,,0.0,1.8,0.8,0.4,1.1,0.1,0.1,6.4
Jets,NYJ,DST,Jax,W 23-20,,,,0.8,,,,,,,,,,,,0.0,2.2,1.2,0.6,0.8,0.1,0.1,6.4
Saints,NOR,DST,@Mia,W 20-0,,,,0.8,,,,,,,,,,,,0.0,1.8,1.5,0.7,0.8,0.1,0.1,6.3
Eagles,PHI,DST,@LAC,W 26-24,,,,1.1,,,,,,,,,,,,0.0,2.4,1.2,0.6,1.1,0.1,0.1,6.3
49ers,SFO,DST,@Ari,L 15-18,,,,1.0,,,,,,,,,,,,0.0,2.0,1.7,0.9,1.0,0.1,0.1,6.1
Vikings,MIN,DST,Det,L 7-14,,,,0.7,,,,,,,,,,,,0.0,2.2,0.9,0.5,0.7,0.1,0.1,6.1
Patriots,NWE,DST,Car,L 30-33,,,,1.1,,,,,,,,,,,,0.0,2.3,0.9,0.4,1.1,0.1,0.1,6.1
Raiders,OAK,DST,@Den,L 10-16,,,,0.9,,,,,,,,,,,,0.0,2.8,0.8,0.4,0.9,0.1,0.1,6.0
Chargers,LAC,DST,Phi,L 24-26,,,,0.9,,,,,,,,,,,,0.0,2.3,1.4,0.7,0.9,0.1,0.1,5.9
Chiefs,KAN,DST,Wsh,W 29-20,,,,0.8,,,,,,,,,,,,0.0,2.1,1.4,0.7,0.8,0.1,0.1,5.7
Dolphins,MIA,DST,NO,L 0-20,,,,0.8,,,,,,,,,,,,0.0,2.3,1.0,0.5,0.8,0.1,0.1,5.6
Broncos,DEN,DST,Oak,W 16-10,,,,0.6,,,,,,,,,,,,0.0,1.8,1.2,0.6,0.6,0.1,0.1,5.5
Texans,HOU,DST,Ten,W 57-14,,,,0.5,,,,,,,,,,,,0.0,2.1,1.2,0.6,0.5,0.0,0.1,5.4
Browns,CLE,DST,Cin,L 7-31,,,,0.9,,,,,,,,,,,,0.0,2.2,0.9,0.5,0.9,0.1,0.1,5.4
Bears,CHI,DST,@GB,L 14-35,,,,0.3,,,,,,,,,,,,0.0,3.6,0.9,0.5,0.3,0.0,0.1,5.2
Colts,IND,DST,@Sea,L 18-46,,,,0.5,,,,,,,,,,,,0.0,2.6,1.0,0.5,0.5,0.1,0.1,4.8
Falcons,ATL,DST,Buf,L 17-23,,,,0.5,,,,,,,,,,,,0.0,2.5,0.9,0.4,0.5,0.1,0.1,4.7
Panthers,CAR,DST,@NE,W 33-30,,,,0.6,,,,,,,,,,,,0.0,2.2,0.8,0.4,0.6,0.1,0.1,4.7
Ravens,BAL,DST,Pit,L 9-26,,,,0.9,,,,,,,,,,,,0.0,1.2,0.9,0.5,0.9,0.1,0.1,4.3
Rams,LAR,DST,@Dal,W 35-30,,,,0.4,,,,,,,,,,,,0.0,2.1,1.2,0.6,0.4,0.0,0.1,4.3
Redskins,WAS,DST,@KC,L 20-29,,,,0.4,,,,,,,,,,,,0.0,2.3,1.0,0.5,0.4,0.0,0.1,4.1
Bills,BUF,DST,@Atl,W 23-17,,,,0.6,,,,,,,,,,,,0.0,2.4,0.7,0.4,0.6,0.1,0.1,3.5
Matt Bryant,ATL,K,Buf,L 17-23,,,,,,,,,,,1.2/1.2,0.5/0.6,0.2/0.3,1.9/2.1,3/3.1,,,,,,,,9.5
Stephen Gostkowski,NWE,K,Car,L 30-33,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.8/2.1,2.9/3,,,,,,,,9.0
Justin Tucker,BAL,K,Pit,L 9-26,,,,,,,,,,,1.2/1.2,0.6/0.7,0.2/0.3,2/2.2,2.1/2.1,,,,,,,,8.9
Mason Crosby,GNB,K,Chi,W 35-14,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.7/2.1,2.9/3.1,,,,,,,,8.7
Jason Myers,JAC,K,@NYJ,L 20-23,,,,,,,,,,,1.1/1.2,0.5/0.6,0.2/0.3,1.8/2.2,2.3/2.4,,,,,,,,8.4
Dan Bailey,DAL,K,LAR,L 30-35,,,,,,,,,,,1/1,0.4/0.5,0.2/0.3,1.6/1.8,3/3,,,,,,,,8.4
Jake Elliott,PHI,K,@LAC,W 26-24,,,,,,,,,,,1.2/1.3,0.5/0.7,0.2/0.3,1.9/2.3,1.9/2,,,,,,,,8.3
Harrison Butker,KAN,K,Wsh,W 29-20,,,,,,,,,,,1.1/1.2,0.5/0.6,0.2/0.3,1.8/2.1,2.3/2.5,,,,,,,,8.3
Blair Walsh,SEA,K,Ind,W 46-18,,,,,,,,,,,1.1/1.2,0.5/0.6,0.2/0.3,1.7/2.1,2.5/2.8,,,,,,,,8.2
Phil Dawson,ARI,K,SF,W 18-15,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.7/2,2.6/2.8,,,,,,,,8.2
Wil Lutz,NOR,K,@Mia,W 20-0,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.6/1.9,2.9/3.1,,,,,,,,8.2
Kai Forbath,MIN,K,Det,L 7-14,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.8/2.1,2.3/2.4,,,,,,,,8.1
Ryan Succop,TEN,K,@Hou,L 14-57,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.8/2,2.1/2.2,,,,,,,,8.1
Greg Zuerlein,LAR,K,@Dal,W 35-30,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.6/1.9,2.4/2.6,,,,,,,,7.8
Brandon McManus,DEN,K,Oak,W 16-10,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.7/2,2.3/2.5,,,,,,,,7.8
Randy Bullock,CIN,K,@Cle,W 31-7,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.7/2.1,2.2/2.3,,,,,,,,7.8
Giorgio Tavecchio,OAK,K,@Den,L 10-16,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.7/2,2/2.1,,,,,,,,7.7
Graham Gano,CAR,K,@NE,W 33-30,,,,,,,,,,,1.1/1.2,0.5/0.7,0.2/0.3,1.8/2.2,1.7/1.8,,,,,,,,7.7
Ka'imi Fairbairn,HOU,K,Ten,W 57-14,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.7/2.1,1.9/2,,,,,,,,7.7
Younghoe Koo,LAC,K,Phi,L 24-26,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.7/2,2.1/2.2,,,,,,,,7.6
Matt Prater,DET,K,@Min,W 14-7,,,,,,,,,,,1/1,0.5/0.6,0.2/0.3,1.7/1.9,1.9/1.9,,,,,,,,7.6
Nick Folk,TAM,K,NYG,W 25-23,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.7/2,1.9/2,,,,,,,,7.4
Chris Boswell,PIT,K,@Bal,W 26-9,,,,,,,,,,,1/1,0.4/0.6,0.2/0.3,1.6/1.8,1.8/1.8,,,,,,,,7.2
Dustin Hopkins,WAS,K,@KC,L 20-29,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.6/2,1.8/2,,,,,,,,7.2
Cody Parkey,MIA,K,NO,L 0-20,,,,,,,,,,,0.9/0.9,0.4/0.5,0.2/0.3,1.4/1.7,2.5/2.7,,,,,,,,7.1
Robbie Gould,SFO,K,@Ari,L 15-18,,,,,,,,,,,0.9/1,0.4/0.5,0.2/0.3,1.5/1.7,1.7/1.8,,,,,,,,6.8
Stephen Hauschka,BUF,K,@Atl,W 23-17,,,,,,,,,,,0.8/0.9,0.4/0.5,0.2/0.2,1.4/1.6,2.1/2.2,,,,,,,,6.7
Chandler Catanzaro,NYJ,K,Jax,W 23-20,,,,,,,,,,,0.9/1,0.4/0.6,0.2/0.3,1.5/1.8,1.5/1.6,,,,,,,,6.6
Zane Gonzalez,CLE,K,Cin,L 7-31,,,,,,,,,,,0.9/0.9,0.4/0.5,0.2/0.3,1.4/1.7,1.8/1.9,,,,,,,,6.5
Aldrick Rosas,NYG,K,@TB,L 23-25,,,,,,,,,,,0.8/0.9,0.4/0.5,0.2/0.2,1.4/1.6,1.8/1.9,,,,,,,,6.4
Adam Vinatieri,IND,K,@Sea,L 18-46,,,,,,,,,,,0.8/0.9,0.4/0.5,0.2/0.2,1.4/1.6,1.5/1.5,,,,,,,,6.2
Connor Barth,CHI,K,@GB,L 14-35,,,,,,,,,,,0.8/0.9,0.4/0.5,0.2/0.2,1.3/1.6,1.8/1.9,,,,,,,,6.2
Sebastian Janikowski,OAK,K,@Den,L 10-16,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Shayne Graham,ATL,K,Buf,L 17-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Billy Cundiff,CLE,K,Cin,L 7-31,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Josh Brown,NYG,K,@TB,L 23-25,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Josh Scobee,NOR,K,@Mia,W 20-0,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Mike Nugent,DAL,K,LAR,L 30-35,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Nick Novak,LAC,K,Phi,L 24-26,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Shaun Suisham,PIT,K,@Bal,W 26-9,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Garrett Hartley,PIT,K,@Bal,W 26-9,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Dan Carpenter,BUF,K,@Atl,W 23-17,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Brandon Bogotay,TAM,K,NYG,W 25-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Caleb Sturgis,PHI,K,@LAC,W 26-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Zach Hocker,TAM,K,NYG,W 25-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Travis Coons,LAR,K,@Dal,W 35-30,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Cairo Santos,KAN,K,Wsh,W 29-20,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Kasey Redfern,DET,K,@Min,W 14-7,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Patrick Murray,TAM,K,NYG,W 25-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Jordan Gay,TEN,K,@Hou,L 14-57,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Kyle Brindza,NYJ,K,Jax,W 23-20,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Josh Lambo,JAC,K,@NYJ,L 20-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Andrew Franks,MIA,K,NO,L 0-20,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Roberto Aguayo,CHI,K,@GB,L 14-35,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Nick Rose,WAS,K,@KC,L 20-29,,,,,,,,,,,,,,,,,,,,,,,
