Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Lions,DET,DST,Cle,W 38-24,,,,1.7,,,,,,,,,,,,0.0,2.1,0.8,0.4,1.7,0.2,0.1,9.4
Jaguars,JAC,DST,LAC,W 20-17,,,,1.2,,,,,,,,,,,,0.0,3.2,0.9,0.4,1.2,0.1,0.1,9.0
Seahawks,SEA,DST,@Ari,W 22-16,,,,1.2,,,,,,,,,,,,0.0,2.5,1.4,0.7,1.2,0.1,0.1,9.0
Rams,LAR,DST,Hou,W 33-7,,,,1.0,,,,,,,,,,,,0.0,3.4,1.7,0.8,1.0,0.1,0.1,8.9
Steelers,PIT,DST,@Ind,W 20-17,,,,0.5,,,,,,,,,,,,0.0,3.6,1.4,0.7,0.5,0.1,0.1,8.3
Giants,NYG,DST,@SF,L 21-31,,,,1.0,,,,,,,,,,,,0.0,2.7,1.0,0.5,1.0,0.1,0.1,7.4
Patriots,NWE,DST,@Den,W 41-16,,,,1.2,,,,,,,,,,,,0.0,1.9,1.7,0.9,1.2,0.1,0.1,7.0
Dolphins,MIA,DST,@Car,L 21-45,,,,0.8,,,,,,,,,,,,0.0,2.5,1.0,0.5,0.8,0.1,0.1,6.8
Buccaneers,TAM,DST,NYJ,W 15-10,,,,0.8,,,,,,,,,,,,0.0,2.2,1.3,0.7,0.8,0.1,0.1,6.6
Cardinals,ARI,DST,Sea,L 16-22,,,,0.9,,,,,,,,,,,,0.0,2.7,1.3,0.7,0.9,0.1,0.1,6.3
Titans,TEN,DST,Cin,W 24-20,,,,0.8,,,,,,,,,,,,0.0,2.1,1.1,0.6,0.8,0.1,0.1,6.2
Chargers,LAC,DST,@Jax,L 17-20,,,,0.6,,,,,,,,,,,,0.0,2.5,1.0,0.5,0.6,0.1,0.1,6.2
Redskins,WAS,DST,Min,L 30-38,,,,0.8,,,,,,,,,,,,0.0,1.9,1.0,0.5,0.8,0.1,0.1,6.0
Vikings,MIN,DST,@Wsh,W 38-30,,,,0.8,,,,,,,,,,,,0.0,1.9,1.8,0.9,0.8,0.1,0.1,5.8
Packers,GNB,DST,@Chi,W 23-16,,,,0.5,,,,,,,,,,,,0.0,2.1,1.4,0.7,0.5,0.1,0.1,5.7
Browns,CLE,DST,@Det,L 24-38,,,,0.6,,,,,,,,,,,,0.0,2.0,1.3,0.6,0.6,0.1,0.1,5.6
Bengals,CIN,DST,@Ten,L 20-24,,,,0.7,,,,,,,,,,,,0.0,2.1,0.9,0.4,0.7,0.1,0.1,5.5
49ers,SFO,DST,NYG,W 31-21,,,,0.9,,,,,,,,,,,,0.0,1.5,1.4,0.7,0.9,0.1,0.1,5.3
Saints,NOR,DST,@Buf,W 47-10,,,,0.3,,,,,,,,,,,,0.0,2.7,0.9,0.5,0.3,0.0,0.1,5.3
Texans,HOU,DST,@LAR,L 7-33,,,,0.6,,,,,,,,,,,,0.0,1.4,2.0,1.1,0.6,0.1,0.1,5.2
Bills,BUF,DST,NO,L 10-47,,,,0.9,,,,,,,,,,,,0.0,1.6,1.1,0.6,0.9,0.1,0.1,5.1
Jets,NYJ,DST,@TB,L 10-15,,,,1.0,,,,,,,,,,,,0.0,1.7,0.8,0.4,1.0,0.1,0.1,5.0
Cowboys,DAL,DST,@Atl,L 7-27,,,,0.6,,,,,,,,,,,,0.0,2.6,1.0,0.5,0.6,0.1,0.1,5.0
Broncos,DEN,DST,NE,L 16-41,,,,0.5,,,,,,,,,,,,0.0,2.3,1.1,0.6,0.5,0.1,0.1,4.6
Falcons,ATL,DST,Dal,W 27-7,,,,0.4,,,,,,,,,,,,0.0,1.7,1.2,0.6,0.4,0.0,0.1,4.0
Colts,IND,DST,Pit,L 17-20,,,,0.8,,,,,,,,,,,,0.0,1.1,0.7,0.4,0.8,0.1,0.1,3.8
Chiefs,KAN,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,OAK,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,PHI,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,BAL,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Greg Zuerlein,LAR,K,Hou,W 33-7,,,,,,,,,,,1.4/1.4,0.6/0.8,0.3/0.4,2.2/2.6,3/3.1,,,,,,,,10.4
Ryan Succop,TEN,K,Cin,W 24-20,,,,,,,,,,,1.5/1.5,0.7/0.8,0.3/0.4,2.4/2.8,2.1/2.1,,,,,,,,10.4
Matt Prater,DET,K,Cle,W 38-24,,,,,,,,,,,1.3/1.3,0.6/0.7,0.3/0.4,2.2/2.4,2.6/2.6,,,,,,,,10.0
Chris Boswell,PIT,K,@Ind,W 20-17,,,,,,,,,,,1.3/1.3,0.6/0.7,0.2/0.4,2.1/2.4,2.5/2.5,,,,,,,,9.5
Stephen Gostkowski,NWE,K,@Den,W 41-16,,,,,,,,,,,1.2/1.3,0.6/0.7,0.2/0.3,2/2.3,2.7/2.8,,,,,,,,9.4
Kai Forbath,MIN,K,@Wsh,W 38-30,,,,,,,,,,,1.2/1.3,0.6/0.7,0.2/0.4,2/2.4,2.1/2.2,,,,,,,,8.9
Matt Bryant,ATL,K,Dal,W 27-7,,,,,,,,,,,1.2/1.2,0.5/0.7,0.2/0.3,1.9/2.2,2.5/2.5,,,,,,,,8.9
Stephen Hauschka,BUF,K,NO,L 10-47,,,,,,,,,,,1.2/1.3,0.6/0.7,0.2/0.4,2/2.3,2/2.1,,,,,,,,8.6
Josh Lambo,JAC,K,LAC,W 20-17,,,,,,,,,,,1.2/1.3,0.6/0.7,0.2/0.4,2/2.4,2/2.2,,,,,,,,8.5
Robbie Gould,SFO,K,NYG,W 31-21,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.8/2.1,2/2.1,,,,,,,,8.1
Nick Rose,WAS,K,Min,L 30-38,,,,,,,,,,,1.1/1.2,0.5/0.7,0.2/0.3,1.9/2.2,1.9/2.1,,,,,,,,8.1
Chandler Catanzaro,NYJ,K,@TB,L 10-15,,,,,,,,,,,1.1/1.2,0.5/0.6,0.2/0.3,1.7/2.1,2.3/2.5,,,,,,,,8.0
Wil Lutz,NOR,K,@Buf,W 47-10,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.7/2.1,2.2/2.3,,,,,,,,8.0
Graham Gano,CAR,K,Mia,W 45-21,,,,,,,,,,,1.1/1.2,0.5/0.6,0.2/0.3,1.8/2.1,1.9/2.1,,,,,,,,7.9
Brandon McManus,DEN,K,NE,L 16-41,,,,,,,,,,,1.1/1.2,0.5/0.7,0.2/0.3,1.8/2.2,1.8/2,,,,,,,,7.9
Adam Vinatieri,IND,K,Pit,L 17-20,,,,,,,,,,,1.1/1.1,0.5/0.6,0.2/0.3,1.8/2,1.7/1.8,,,,,,,,7.7
Ka'imi Fairbairn,HOU,K,@LAR,L 7-33,,,,,,,,,,,1/1.1,0.5/0.6,0.2/0.3,1.7/2,1.8/1.9,,,,,,,,7.5
Patrick Murray,TAM,K,NYJ,W 15-10,,,,,,,,,,,1/1,0.4/0.6,0.2/0.3,1.6/1.8,2/2.1,,,,,,,,7.3
Blair Walsh,SEA,K,@Ari,W 22-16,,,,,,,,,,,0.9/1,0.4/0.6,0.2/0.3,1.5/1.9,2.3/2.6,,,,,,,,7.2
Aldrick Rosas,NYG,K,@SF,L 21-31,,,,,,,,,,,0.8/0.9,0.4/0.5,0.2/0.2,1.4/1.7,2.2/2.4,,,,,,,,6.9
Mike Nugent,DAL,K,@Atl,L 7-27,,,,,,,,,,,0.8/0.9,0.4/0.5,0.1/0.2,1.3/1.6,2.7/2.9,,,,,,,,6.8
Phil Dawson,ARI,K,Sea,L 16-22,,,,,,,,,,,0.9/1,0.4/0.6,0.2/0.3,1.5/1.9,1.7/1.8,,,,,,,,6.7
Mason Crosby,GNB,K,@Chi,W 23-16,,,,,,,,,,,0.9/1,0.4/0.5,0.2/0.3,1.5/1.8,1.5/1.6,,,,,,,,6.4
Cody Parkey,MIA,K,@Car,L 21-45,,,,,,,,,,,0.9/1,0.4/0.5,0.2/0.3,1.5/1.8,1.4/1.4,,,,,,,,6.4
Randy Bullock,CIN,K,@Ten,L 20-24,,,,,,,,,,,0.8/0.9,0.4/0.5,0.2/0.2,1.3/1.6,1.9/2.1,,,,,,,,6.3
Connor Barth,CHI,K,GB,L 16-23,,,,,,,,,,,0.8/0.9,0.4/0.5,0.1/0.2,1.3/1.6,1.8/2,,,,,,,,6.2
Nick Novak,LAC,K,@Jax,L 17-20,,,,,,,,,,,0.8/0.8,0.4/0.5,0.1/0.2,1.3/1.5,1.5/1.6,,,,,,,,5.8
Zane Gonzalez,CLE,K,@Det,L 24-38,,,,,,,,,,,0.7/0.8,0.3/0.4,0.1/0.2,1.2/1.5,1.6/1.7,,,,,,,,5.7
Sebastian Janikowski,OAK,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Shayne Graham,ATL,K,Dal,W 27-7,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Billy Cundiff,CLE,K,@Det,L 24-38,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Josh Brown,NYG,K,@SF,L 21-31,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Josh Scobee,NOR,K,@Buf,W 47-10,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Shaun Suisham,PIT,K,@Ind,W 20-17,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Nick Folk,TAM,K,NYJ,W 15-10,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Garrett Hartley,PIT,K,@Ind,W 20-17,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Dan Carpenter,BUF,K,NO,L 10-47,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Dan Bailey,DAL,K,@Atl,L 7-27,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Giorgio Tavecchio,OAK,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Justin Tucker,BAL,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Brandon Bogotay,TAM,K,NYJ,W 15-10,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Caleb Sturgis,PHI,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Dustin Hopkins,WAS,K,Min,L 30-38,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Zach Hocker,TAM,K,NYJ,W 15-10,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Travis Coons,LAR,K,Hou,W 33-7,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Cairo Santos,CHI,K,GB,L 16-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Kasey Redfern,DET,K,Cle,W 38-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Jordan Gay,TEN,K,Cin,W 24-20,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Jason Myers,JAC,K,LAC,W 20-17,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Kyle Brindza,NYJ,K,@TB,L 10-15,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Andrew Franks,MIA,K,@Car,L 21-45,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Roberto Aguayo,CHI,K,GB,L 16-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Jake Elliott,PHI,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Harrison Butker,KAN,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Younghoe Koo,LAC,K,@Jax,L 17-20,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
